664093|01185079|ARANESP 20 microgramos SOLUCION INYECTABLE EN JERINGA PRECARGADA|20 microgramos|4|4 jeringas precargadas de 0,5 ml|0|0|1
664095|02227004|NEULASTA 6 mg SOLUCION INYECTABLE|6 mg|1|1 jeringa precargada de 0,6 ml|0|0|1
664100|71539|VARIQUEL 1 mg POLVO Y DISOLVENTE PARA SOLUCION INYECTABLE EFG|1 mg|1|1 vial + 1 ampolla de disolvente|1|0|1
664101|99108003|FERRIPROX 100 mg/ml SOLUCION ORAL|100 mg/ml|500|1 frasco de 500 ml|0|0|1
664103|07410023|BINOCRIT 30.000 UI/0,75 ml SOLUCION INYECTABLE EN UNA JERINGA PRECARGADA|30.000 UI|1|1 jeringa precargada de 0,75 ml|0|0|1
664104|07410025|BINOCRIT 40.000 UI/1 ml SOLUCION INYECTABLE EN UNA JERINGA PRECARGADA|40.000 UI|1|1 jeringa precargada de 1 ml|0|0|1
664105|71572|DONEPEZILO ALMUS 10 mg COMPRIMIDOS RECUBIERTOS CON PELICULA EFG|10 mg|28|28 comprimidos|1|1|1
664106|71570|DONEPEZILO ALMUS 5 mg  COMPRIMIDOS RECUBIERTOS CON PELICULA EFG|5 mg|28|28 comprimidos|1|1|1
664109|71064|FINASTERIDA NORMON 1 mg COMPRIMIDOS RECUBIERTOS CON PELICULA EFG|1 mg|28|28 comprimidos|1|0|1
664110|63523|ACETILCISTEINA FARMASIERRA 600 mg POLVO EFERVESCENTE EFG|600 mg|20|20 sobres|1|0|1
664111|70596|FINASTERIDA NORMON 5 mg COMPRIMIDOS RECUBIERTOS CON PELICULA EFG|5 mg|28|28 comprimidos|1|0|1
664117|63423|CLARITYNE PLUS 10mg/240mg COMPRIMIDOS DE LIBERACION PROLONGADA|10 mg/240 mg|7|7 comprimidos|0|0|1
664120|71558|YODIQUER 200 microgramos COMPRIMIDOS|200 microgramos|28|28 comprimidos|0|0|1
664122|71553|QUETIAPINA NORMON 25 mg COMPRIMIDOS RECUBIERTOS CON PELICULA EFG|25 mg|6|6 comprimidos|1|1|1
664123|71554|QUETIAPINA NORMON 100 mg COMPRIMIDOS RECUBIERTOS CON PELICULA EFG|100 mg|60|60 comprimidos|1|1|1
664124|71556|QUETIAPINA NORMON 200 mg COMPRIMIDOS RECUBIERTOS CON PELICULA EFG|200 mg|60|60 comprimidos|1|1|1
664125|71557|QUETIAPINA NORMON 300 mg COMPRIMIDOS RECUBIERTOS CON PELICULA EFG|300 mg|60|60 comprimidos|1|1|1
664126|71344|HIERRO SACAROSA FME 20 mg/ml SOLUCION INYECTABLE O CONCENTRADO PARA SOLUCION PARA PERFUSION EFG|20 mg/ml inyectable 5 ml|5|5 ampollas de 5 ml|1|0|1
664131|66993|DEFLAZACORT KERN PHARMA 30 mg COMPRIMIDOS EFG|30 mg|10|10 comprimidos|1|0|1
664132|66992|DEFLAZACORT KERN PHARMA 6 mg COMPRIMIDOS EFG|6 mg|20|20 comprimidos|1|0|1
664147|71501|OCTAGAMOCTA  100 mg/ml SOLUCION PARA PERFUSION|100 mg/ml inyectable 20 ml|1|1 vial de 20 ml|0|0|1
664148|71501|OCTAGAMOCTA  100 mg/ml SOLUCION PARA PERFUSION|100 mg/ml inyectable 50 ml|1|1 vial de 50 ml|0|0|1
664149|71501|OCTAGAMOCTA  100 mg/ml SOLUCION PARA PERFUSION|100 mg/ml inyectable 200 ml|1|1 vial de 200 ml|0|0|1
664150|71501|OCTAGAMOCTA  100 mg/ml SOLUCION PARA PERFUSION|100 mg/ml inyectable 100 ml|1|1 vial de 100 ml|0|0|1
664152|71577|GRANISETRON AUROVITAS SPAIN 1 mg COMPRIMIDOS RECUBIERTOS CON PELÍCULA EFG|1 mg|10|10 comprimidos|1|0|1
664153|71576|VIGAMOX 5 mg/ml COLIRIO EN SOLUCION|5 mg/ml|5|1 frasco de 5 ml|0|0|1
664154|71579|AMLODIPINO ABDRUG 5 mg COMPRIMIDOS BUCODISPERSABLES EFG|5 mg|30|30 comprimidos|1|0|1
664155|71578|AMLODIPINO ABDRUG 10 mg COMPRIMIDOS BUCODISPERSABLES EFG|10 mg|30|30 comprimidos|1|0|1
664156|71580|AMLODIPINO BD-MABO 5 mg COMPRIMIDOS BUCODISPERSABLES EFG|5 mg|30|30 comprimidos|1|0|1
664157|71582|AMLODIPINO BD-MABO 10 mg COMPRIMIDOS BUCODISPERSABLES EFG|10 mg|30|30 comprimidos|1|0|1
664159|71587|ACOXXEL 30 mg COMPRIMIDOS RECUBIERTOS CON PELICULA|30 mg|28|28 comprimidos|0|0|1
664160|71588|ACOXXEL 60 mg COMPRIMIDOS RECUBIERTOS CON PELICULA|60 mg|28|28 comprimidos|0|0|1
664161|71589|ACOXXEL 90 mg COMPRIMIDOS RECUBIERTOS CON PELICULA|90 mg|28|28 comprimidos|0|0|1
664162|71590|ACOXXEL 120 mg COMPRIMIDOS RECUBIERTOS CON PELICULA|120 mg|7|7 comprimidos|0|0|1
664165|71598|OFARSIN 2 mg/g MULTIDOSIS GEL OFTALMICO|2 mg/g|10|1 tubo de 10 g|0|0|1
664166|71080|NANOCOLL 500 microgramos EQUIPO DE REACTIVOS PARA PREPARACION RADIOFARMACEUTICA| 500 microgramos|5|5 viales|0|0|1
664167|71342|OFARSIN  2 mg/g GEL OFTALMICO|2 mg/g|30|30 envases unidosis de 0,6 g|0|0|1
664188|97051014|MIRAPEXIN 0,26 mg COMPRIMIDOS DE LIBERACION PROLONGADA|0,26 mg|30|30 comprimidos|0|1|1
664189|97051020|MIRAPEXIN 1,05 mg COMPRIMIDOS DE LIBERACION PROLONGADA|1,05 mg|30|30 comprimidos|0|1|1
664190|97051023|MIRAPEXIN 2,1 mg COMPRIMIDOS DE LIBERACION PROLONGADA|2,1 mg|30|30 comprimidos|0|1|1
664197|71606|ESCITALOPRAM DAVUR 20 mg COMPRIMIDOS RECUBIERTOS CON PELICULA EFG|20 mg|28|28 comprimidos|1|1|1
664198|71608|ESCITALOPRAM DAVUR 10 mg COMPRIMIDOS RECUBIERTOS CON PELICULA EFG|10 mg|28|28 comprimidos|1|1|1
664199|71605|ESCITALOPRAM DAVUR 15 mg COMPRIMIDOS RECUBIERTOS CON PELICULA EFG|15 mg|28|28 comprimidos|1|1|1
664203|98096024|TEMODAL 5 mg CAPSULAS DURAS|5 mg|5|5 cápsulas|0|1|1
664208|71620|VOLTADOL 11,6 mg/g GEL|10 mg/g|50|1 tubo de 50 g|0|0|1
664209|71602|HIDROCLOROTIAZIDA KERN PHARMA 50 mg COMPRIMIDOS EFG|50 mg|20|20 comprimidos|1|0|1
664210|71295|ESOMEPRAZOL BEXAL 40 mg COMPRIMIDOS GASTRORRESISTENTES EFG|40 mg|14|14 comprimidos|1|0|1
664211|71295|ESOMEPRAZOL BEXAL 40 mg COMPRIMIDOS GASTRORRESISTENTES EFG|40 mg|28|28 comprimidos|1|0|1
664212|71294|ESOMEPRAZOL BEXAL 20 mg COMPRIMIDOS GASTRORRESISTENTES EFG|20 mg|14|14 comprimidos|1|0|1
664213|71294|ESOMEPRAZOL BEXAL 20 mg COMPRIMIDOS GASTRORRESISTENTES EFG|20 mg|28|28 comprimidos|1|0|1
664219|61864|CANADIOL 10 mg/ml SOLUCION ORAL|10 mg/ml|150|1 frasco de 150 ml|0|0|1
664221|71288|ESOMEPRAZOL SANDOZ 20 mg COMPRIMIDOS GASTRORRESISTENTES EFG|20 mg|14|14 comprimidos|1|0|1
664222|71288|ESOMEPRAZOL SANDOZ 20 mg COMPRIMIDOS GASTRORRESISTENTES EFG|20 mg|28|28 comprimidos|1|0|1
664224|71289|ESOMEPRAZOL SANDOZ 40 mg COMPRIMIDOS GASTRORRESISTENTES EFG|40 mg|14|14 comprimidos|1|0|1
664225|71289|ESOMEPRAZOL SANDOZ 40 mg COMPRIMIDOS GASTRORRESISTENTES EFG|40 mg|28|28 comprimidos|1|0|1
664226|70663|GLIMEPIRIDA ACTAVIS 2 mg COMPRIMIDOS EFG|2 mg|120|120 comprimidos|1|1|1
664227|61863|ENTOCORD ENEMA 2 mg PARA SUSPENSION RECTAL|2 mg|7|7 comprimidos + 7 frascos de disolvente|0|0|1
664232|70665|GLIMEPIRIDA ACTAVIS 4 mg COMPRIMIDOS EFG|4 mg|120|120 comprimidos|1|1|1
664233|42250|ETOSUXIMIDA FAES 250 mg CAPSULAS DURAS|250 mg|30|30 cápsulas|0|1|1
664235|61862|ZORAC 0,05%, GEL|0,5 mg/g|60|1 tubo de 60 g|0|0|1
664240|09546001|SIMPONI 50 mg SOLUCION INYECTABLE EN PLUMA PRECARGADA|50 mg |1|1 pluma precargada de 0,5 ml|0|0|1
664243|61862|ZORAC 0,05%, GEL|0,5 mg/g|15|1 tubo de 15 g|0|0|1
664244|71659|ESCITALOPRAM TEVA 15 mg COMPRIMIDOS RECUBIERTOS CON PELICULA EFG|15 mg|28|28 comprimidos|1|1|1
664245|71635|ESCITALOPRAM TEVA 10 mg COMPRIMIDOS RECUBIERTOS CON PELICULA EFG|10 mg|28|28 comprimidos|1|1|1
664246|71636|ESCITALOPRAM TEVA 20 mg COMPRIMIDOS RECUBIERTOS CON PELICULA EFG|20 mg|28|28 comprimidos|1|1|1
664247|09544001|CIMZIA 200 mg SOLUCION INYECTABLE|200 mg |2|2 jeringas precargadas de 1 ml|0|0|1
664248|09543002|CAYSTON 75 mg POLVO Y DISOLVENTE PARA SOLUCION PARA INHALACION POR NEBULIZADOR|75 mg|84|84 viales + 88 ampollas de disolvente|0|0|1
664250|61861|ZORAC 0,1%, GEL|1 mg/g|60|1 tubo de 60 g|0|0|1
664251|70869|SALBUTAMOL SANDOZ 100 microgramos/DOSIS SUSPENSION PARA INHALACION EN ENVASE A PRESION|100 microgramos/dosis|200|1 inhalador de 200 dosis|0|0|1
664253|71640|ANASTROZOL RANBAXY 1mg COMPRIMIDOS RECUBIERTOS CON PELICULA EFG|1 mg|28|28 comprimidos|1|0|1
664259|71628|NOTUS MUCOLÍTICO 50 MG/ML SOLUCIÓN ORAL|50 mg/ml|200|1 frasco de 200 ml|0|0|1
664260|71631|FLUVASTATINA MYLAN 40  mg CAPSULAS DURAS EFG|40 mg|28|28 cápsulas|1|0|1
664261|71638|FLUVASTATINA MYLAN 20 mg CAPSULAS DURAS EFG|20 mg|28|28 cápsulas|1|0|1
664264|71629|ENALAPRIL QUALIGEN 20 mg COMPRIMIDOS EFG|20 mg|28|28 comprimidos|1|0|1
664265|71662|CLOPIDOGREL KERN PHARMA 75 mg COMPRIMIDOS RECUBIERTOS CON PELICULA EFG|75 mg|28|28 comprimidos|1|0|1
664266|70758|LEVOCETIRIZINA RATIOPHARM 5 mg COMPRIMIDOS RECUBIERTOS CON PELICULA EFG|5 mg|20|20 comprimidos|1|0|1
664267|68004|APIROFENO 40 mg/ml SUSPENSION ORAL|40 mg/ml|50|1 frasco de 50 ml|0|0|1
664268|61861|ZORAC 0,1%, GEL|1 mg/g|15|1 tubo de 15 g|0|0|1
664269|71702|ARAFISIO 625 mg COMPRIMIDOS EFERVESCENTES|625 mg|20|20 comprimidos|0|0|1
664270|71702|ARAFISIO 625 mg COMPRIMIDOS EFERVESCENTES|625 mg|40|40 comprimidos|0|0|1
664271|71701|ARAFISIO 1250 mg COMPRIMIDOS EFERVESCENTES|1.250 mg|20|20 comprimidos|0|0|1
664272|71701|ARAFISIO 1250 mg COMPRIMIDOS EFERVESCENTES|1.250 mg|30|30 comprimidos|0|0|1
664273|71701|ARAFISIO 1250 mg COMPRIMIDOS EFERVESCENTES|1.250 mg|40|40 comprimidos|0|0|1
664274|71855|AIRE MEDICINAL SINTETICO CARBUROS METALICOS,  22%V/V, GAS MEDICINAL , COMPRIMIDO|22% v/v|10|1 bala de gas de 10 l|0|0|1
664276|61860|EXTRANEAL (ICODEXTRINA 7,5%) SOLUCION PARA DIALISIS PERITONEAL|N/A (más de 3 PA)|1|1 bolsa de 2.500 ml (SISTEMA DE DESCONEXIÓN INTEGRADO)|0|0|1
664277|71446|ALBIOMIN 20% (200 g/L) SOLUCION PARA PERFUSION|200 g/L|1|1 frasco de 50 ml|0|0|1
664278|71446|ALBIOMIN 20% (200 g/L) SOLUCION PARA PERFUSION|200 g/L|1|1 frasco de 100 ml|0|0|1
664282|71855|AIRE MEDICINAL SINTETICO CARBUROS METALICOS,  22%V/V, GAS MEDICINAL , COMPRIMIDO|22% v/v|50|1 bala de gas de 50 l|0|0|1
664284|61860|EXTRANEAL (ICODEXTRINA 7,5%) SOLUCION PARA DIALISIS PERITONEAL|N/A (más de 3 PA)|1|1 bolsa de 2.000 ml (SISTEMA DE DESCONEXIÓN INTEGRADO)|0|0|1
664285|71681|ARITOS 2 mg/ml SOLUCION ORAL|2 mg/ml|125|1 frasco de 125 ml|0|0|1
664286|71680|BISOLVON ANTITUSIVO 15 mg SOLUCION ORAL EN SOBRES|15 mg|12|12 sobres|0|0|1
664294|09564001|ILARIS 150 mg POLVO PARA SOLUCION INYECTABLE|150 mg|1|1 vial|0|1|1
664300|61860|EXTRANEAL (ICODEXTRINA 7,5%) SOLUCION PARA DIALISIS PERITONEAL|N/A (más de 3 PA)|1|1 bolsa de 2.500 ml|0|0|1
664301|71651|ESCITALOPRAM MYLAN 10 mg COMPRIMIDOS RECUBIERTOS CON PELICULA EFG|10 mg|28|28 comprimidos|1|1|1
664302|71649|ESCITALOPRAM MYLAN 15 mg COMPRIMIDOS RECUBIERTOS CON PELICULA EFG|15 mg|28|28 comprimidos|1|1|1
664303|71656|ESCITALOPRAM MYLAN 20 mg COMPRIMIDOS RECUBIERTOS CON PELICULA EFG|20 mg|28|28 comprimidos|1|1|1
664304|98069002|PLAVIX 75 mg COMPRIMIDOS RECUBIERTOS CON PELICULA|75 mg|50|50 comprimidos|0|0|1
664305|71414|CLOPIDOGREL PENSA 75 mg COMPRIMIDOS RECUBIERTOS CON PELICULA EFG|75 mg|28|28 comprimidos|1|0|1
664307|70177|QUETIAPINA QUALIGEN 25 mg COMPRIMIDOS RECUBIERTOS CON PELICULA EFG|25 mg|60|60 comprimidos|1|1|1
664309|71661|LETROZOL KERN PHARMA 2,5 mg COMPRIMIDOS RECUBIERTOS CON PELICULA EFG|2,5 mg|30|30 comprimidos|1|0|1
664318|61860|EXTRANEAL (ICODEXTRINA 7,5%) SOLUCION PARA DIALISIS PERITONEAL|N/A (más de 3 PA)|1|1 bolsa de 2.000 ml|0|0|1
664322|09568003|CLOPIDOGREL APOTEX 75 mg COMPRIMIDOS RECUBIERTOS CON PELICULA EFG|75 mg|28|28 comprimidos|1|0|1
664329|71681|ARITOS 2 mg/ml SOLUCION ORAL|2 mg/ml|200|1 frasco de 200 ml|0|0|1
664330|69799|IRINOTECAN TEVA 20 mg/ml CONCENTRADO PARA SOLUCION PARA PERFUSION EFG|20 mg/ml inyectable 25 ml|1|1 vial de 25 ml|1|1|1
664331|71733|KALOBA GOTAS ORALES|820 mg/ml|20|1 frasco de 20 ml|0|0|1
664332|71733|KALOBA GOTAS ORALES|820 mg/ml|50|1 frasco de 50 ml|0|0|1
664339|08444010|RATIOGRASTIM 30 MU/0,5 ml SOLUCION INYECTABLE O PARA PERFUSION|30 millones U|5|5 jeringas precargadas de 0,5 ml|0|0|1
664340|08444012|RATIOGRASTIM 48 MU/0,8 ml SOLUCION INYECTABLE O PARA PERFUSION|48 millones U|5|5 jeringas precargadas de 0,8 ml|0|0|1
664343|09591003|MULTAQ 400 mg COMPRIMIDOS RECUBIERTOS CON PELICULA|400 mg|60|60 comprimidos|0|0|1
664344|71732|KALOBA COMPRIMIDOS RECUBIERTOS CON PELICULA|20 mg|21|21 comprimidos|0|0|1
664347|56811|RESPIBIEN ANTIALERGICO SOLUCION PARA PULVERIZACION NASAL|0,5 mg/ml + 0,5 mg/ml|15|1 envase pulverizador de 15 ml|0|0|1
664354|71703|INCEBRAL GOTAS ORALES EN SUSPENSION|140 mg/ml|50|1 frasco de 50 ml|0|0|1
664355|71716|SOR VIRGINIA APOSITO ADHESIVO MEDICAMENTOSO, RECTANGULAR|1,9 mg|1|1 apósito|0|0|1
664356|71715|SOR VIRGINIA APOSITO ADHESIVO MEDICAMENTOSO, ARRIÑONADA|5,2 mg|1|1 apósito|0|0|1
664361|71746|SILDENAFILO TECNIGEN 25 mg COMPRIMIDOS RECUBIERTOS CON PELICULA EFG|25 mg|4|4 comprimidos|1|1|1
664363|71745|SILDENAFILO TECNIGEN 50 mg COMPRIMIDOS RECUBIERTOS CON PELICULA EFG|50 mg|2|2 comprimidos|1|1|1
664364|71745|SILDENAFILO TECNIGEN 50 mg COMPRIMIDOS RECUBIERTOS CON PELICULA EFG|50 mg|4|4 comprimidos|1|1|1
664365|71745|SILDENAFILO TECNIGEN 50 mg COMPRIMIDOS RECUBIERTOS CON PELICULA EFG|50 mg|8|8 comprimidos|1|1|1
664366|71744|SILDENAFILO TECNIGEN 100 mg COMPRIMIDOS RECUBIERTOS CON PELICULA EFG|100 mg|4|4 comprimidos|1|1|1
664368|71744|SILDENAFILO TECNIGEN 100 mg COMPRIMIDOS RECUBIERTOS CON PELICULA EFG|100 mg|8|8 comprimidos|1|1|1
664369|71721|DRAGUL 25 mg COMPRIMIDOS RECUBIERTOS CON PELICULA EFG|25 mg|4|4 comprimidos|1|1|1
664371|71723|DRAGUL 50 mg COMPRIMIDOS RECUBIERTOS CON PELICULA EFG|50 mg|2|2 comprimidos|1|1|1
664372|71723|DRAGUL 50 mg COMPRIMIDOS RECUBIERTOS CON PELICULA EFG|50 mg|4|4 comprimidos|1|1|1
664373|71723|DRAGUL 50 mg COMPRIMIDOS RECUBIERTOS CON PELICULA EFG|50 mg|8|8 comprimidos|1|1|1
664374|71702|ARAFISIO 625 mg COMPRIMIDOS EFERVESCENTES|625 mg|60|60 comprimidos|0|0|1
664376|71720|DRAGUL 100 mg COMPRIMIDOS RECUBIERTOS CON PELICULA EFG|100 mg|4|4 comprimidos|1|1|1
664377|71720|DRAGUL 100 mg COMPRIMIDOS RECUBIERTOS CON PELICULA EFG|100 mg|8|8 comprimidos|1|1|1
664398|71707|ACENAM 1250 mg COMPRIMIDOS EFERVESCENTES|1.250 mg|40|40 comprimidos|0|0|1
664399|71770|VALERIANA LEO COMPRIMIDOS RECUBIERTOS|60 mg/50 mg/100 mg|20|20 comprimidos|0|1|1
664400|71770|VALERIANA LEO COMPRIMIDOS RECUBIERTOS|60 mg/50 mg/100 mg|50|50 comprimidos|0|1|1
664401|71770|VALERIANA LEO COMPRIMIDOS RECUBIERTOS|60 mg/50 mg/100 mg|80|80 comprimidos|0|1|1
664406|71791|MASCARTIL 1500 mg POLVO PARA SOLUCION ORAL EFG|1.500 mg|30|30 sobres|1|0|1
664412|71774|CLOPIDOGREL ALMUS 75 mg COMPRIMIDOS RECUBIERTOS CON PELICULA EFG|75 mg|28|28 comprimidos|1|0|1
664413|71773|CLOPIDOGREL TECNIGEN 75 mg COMPRIMIDOS RECUBIERTOS CON PELICULA EFG|75 mg|28|28 comprimidos|1|0|1
664415|70523|EPIRUBICINA ACTAVIS 2 mg/ml SOLUCION INYECTABLE EFG|2 mg/ml inyectable 5 ml|1|1 vial de 5 ml|1|1|1
664418|70523|EPIRUBICINA ACTAVIS 2 mg/ml SOLUCION INYECTABLE EFG|2 mg/ml inyectable 25 ml|1| 1 vial de 25 ml|1|1|1
664420|70523|EPIRUBICINA ACTAVIS 2 mg/ml SOLUCION INYECTABLE EFG|2 mg/ml inyectable 100 ml|1| 1 vial de 100 ml|1|1|1
664426|71823|NEBIVOLOL APOTEX 5 mg COMPRIMIDOS EFG|5 mg|28|28 comprimidos|1|0|1
664428|71752|ESCIMYLAN 10 mg COMPRIMIDOS RECUBIERTOS CON PELICULA EFG|10 mg|28|28 comprimidos|1|1|1
664429|71761|ESCIMYLAN 15 mg COMPRIMIDOS RECUBIERTOS CON PELICULA EFG|15 mg|28|28 comprimidos|1|1|1
664430|71749|ESCIMYLAN 20 mg COMPRIMIDOS RECUBIERTOS CON PELICULA EFG|20 mg|28|28 comprimidos|1|1|1
664431|71880|GLUSCAN 500 MBq/ml SOLUCION INYECTABLE|500 Mbq/ml|1|1 vial de 250 MBq - 5 GBq en fecha y hora de calibración|0|0|1
664432|71748|CLOPIDOGREL ARROW 75 mg COMPRIMIDOS RECUBIERTOS CON PELICULA EFG|75 mg|28|28 comprimidos|1|0|1
664437|71600|PIPERACILINA/TAZOBACTAM KABI 2 g/0,25 g POLVO PARA SOLUCION PARA PERFUSION EFG|2.000 mg/250 mg|10|10 viales|1|0|1
664439|71601|PIPERACILINA/TAZOBACTAM KABI 4 g/0,5 g POLVO PARA SOLUCION  PARA PERFUSION EFG|4.000 mg/500 mg|10|10 viales|1|0|1
664443|71776|ARKOCAPSULAS PASIFLORA 300 mg CAPSULAS DURAS|300 mg|50|50 cápsulas|0|1|1
664444|71776|ARKOCAPSULAS PASIFLORA 300 mg CAPSULAS DURAS|300 mg|84|84 cápsulas|0|1|1
664445|71776|ARKOCAPSULAS PASIFLORA 300 mg CAPSULAS DURAS|300 mg|200|200 cápsulas|0|1|1
664446|71817|BRIDATEC 40 mg EQUIPO DE REACTIVOS PARA PREPARACION RADIOFARMACEUTICA|40 mg|5|5 viales de 10 ml|0|0|1
664447|71826|PIPERACILINA/TAZOBACTAM AUROBINDO 2 g/0,25 g POLVO PARA SOLUCION PARA PERFUSION EFG|2.000 mg/250 mg|1|1 vial|1|0|1
664449|95002003|TAXOTERE 20 mg/1 ml CONCENTRADO PARA SOLUCION PARA PERFUSION|20 mg/ml inyectable 1 ml|1|1 vial de 1 ml|0|1|1
664450|95002004|TAXOTERE 80 mg/4 ml CONCENTRADO PARA SOLUCION PARA PERFUSION|20 mg/ml inyectable 4 ml|1|1 vial de 4 ml|0|1|1
664452|08476006|ADCIRCA 20 mg COMPRIMIDOS RECUBIERTOS CON PELICULA|20 mg|56|56 comprimidos|0|1|1
664454|71824|PIPERACILINA/TAZOBACTAM AUROBINDO 4 g/0,5 g POLVO PARA SOLUCION  PARA PERFUSION EFG|4.000 mg/500 mg|1|1 vial|1|0|1
664455|70595|LOSARTAN/HIDROCLOROTIAZIDA TEVA 50/12.5 mg COMPRIMIDOS RECUBIERTOS CON PELICULA EFG|50 mg/12,5 mg|28|28 comprimidos|1|0|1
664456|70597|LOSARTAN/HIDROCLOROTIAZIDA TEVA 100/25 mg COMPRIMIDOS RECUBIERTOS CON PELICULA EFG|100 mg/25 mg|28|28 comprimidos|1|0|1
664459|71779|RIVASTIGMINA VIR 2 mg/ml SOLUCION ORAL EFG|2 mg/ml|120|1 frasco de 120 ml, con jeringa dosificadora|1|1|1
664461|71781|RIVASTIGMINA APOTEX 2 mg/ml SOLUCION ORAL EFG|2 mg/ml|120|1 frasco de 120 ml, con jeringa dosificadora|1|1|1
664462|71777|RIVASTIGMINA COMBIX 2 mg/ml SOLUCION ORAL EFG|2 mg/ml|120|1 frasco de 120 ml, con jerinda dosificadora|1|1|1
664463|71778|RIVASTIGMINA KERN PHARMA 2 mg/ml SOLUCION ORAL EFG|2 mg/ml|120|1 frasco de 120 ml con jeringa dosificdora|1|1|1
664464|71782|RISEDRONATO SEMANAL MYLAN PHARMACEUTICALS 35 mg COMPRIMIDOS RECUBIERTOS CON PELICULA  EFG|35 mg|4|4 comprimidos|1|0|1
664465|09593002|ONBREZ BREEZHALER 150 microgramos POLVO PARA INHALACION (CAPSULA DURA)|150 microgramos/dosis|30|1 inhalador + 30 cápsulas|0|0|1
664467|09593007|ONBREZ BREEZHALER 300 microgramos POLVO PARA INHALACION (CAPSULA DURA)|300 microgramos/dosis|30|1 inhalador + 30 cápsulas|0|0|1
664469|09552004|TOPOTECAN TEVA 4 mg/4 ml CONCENTRADO PARA SOLUCION PARA PERFUSION|1 mg/ml inyectable 4 ml |5|5 viales de 4 ml|1|1|1
664473|71821|CLOPIDOGREL ABABOR 75 MG COMPRIMIDOS RECUBIERTOS CON PELICULA EFG|75 mg|28|28 comprimidos|1|0|1
664477|71821|CLOPIDOGREL ABABOR 75 MG COMPRIMIDOS RECUBIERTOS CON PELICULA EFG|75 mg|50|50 comprimidos|1|0|1
664490|61849|TRAMADOL ASTA MEDICA 50 mg cápsulas EFG|50 mg|60|60 cápsulas|1|1|1
664496|71816|RIVASTIGMINA CINFA 2 mg/ml SOLUCION ORAL EFG|2 mg/ml|120|1 frasco de 120 ml, con jeringa dosificadora|1|1|1
664497|71822|ARKOCAPSULAS BARDANA 350 mg CAPSULAS DURAS|350 mg|48|48 cápsulas|0|0|1
664498|71822|ARKOCAPSULAS BARDANA 350 mg CAPSULAS DURAS|350 mg|84|84 cápsulas|0|0|1
664499|71822|ARKOCAPSULAS BARDANA 350 mg CAPSULAS DURAS|350 mg|168|168 cápsulas|0|0|1
664500|71402|FLUVASTATINA QUALIGEN 80 mg COMPRIMIDO DE LIBERACION PROLONGADA EFG|80 mg|28|28 comprimidos|1|0|1
664503|71804|LEVOFLOXACINO B. BRAUN 5 mg/ml SOLUCION PARA PERFUSION EFG|500 mg|20|20 frascos de 100 ml|1|0|1
664508|61849|TRAMADOL ASTA MEDICA 50 mg cápsulas EFG|50 mg|20|20 cápsulas|1|1|1
664509|71479|FENTANILO MATRIX ZENTIVA 12 microgramos/H PARCHES TRANSDERMICOS  EFG|12 microgramos/h|5|5 parches|1|1|1
664516|52190|LEGALON 150 mg CAPSULAS|150 mg|30|30 cápsulas|0|0|1
664524|17128|METASEDIN INYECTABLE|10 mg |12|12 ampollas de 1 ml|0|1|1
664532|17128|METASEDIN INYECTABLE|10 mg |1|1 ampolla de 1 ml|0|1|1
664533|71597|ENTONOX 50 %/50% GAS MEDICINAL COMPRIMIDO|50%/50% v/v|2|1 bala de gas de 2 l|0|0|1
664534|71850|SCANLUX 300 mg/ml SOLUCION INYECTABLE EFG|300 mg/ml|50|1 frasco de 50 ml|1|0|1
664535|71850|SCANLUX 300 mg/ml SOLUCION INYECTABLE EFG|300 mg/ml|100|1 frasco de 100 ml|1|0|1
664536|71851|SCANLUX 370 mg/ml SOLUCION INYECTABLE EFG|370 mg/ml |50|1 frasco de 50 ml|1|0|1
664537|71851|SCANLUX 370 mg/ml SOLUCION INYECTABLE EFG|370 mg/ml |100|1 frasco de 100 ml|1|0|1
664539|71838|PIPERACILINA/TAZOBACTAM ACTAVIS 4 g/0,5 g POLVO PARA SOLUCION  PARA PERFUSION EFG|4.000 mg/500 mg|1|1 vial|1|0|1
664543|71050|PRAMIPEXOL RATIOPHARM 0.18 mg COMPRIMIDOS EFG|0,18 mg|30|30 comprimidos|1|1|1
664544|71050|PRAMIPEXOL RATIOPHARM 0.18 mg COMPRIMIDOS EFG|0,18 mg|100|100 comprimidos|1|1|1
664548|70184|PSICOTRIC 25 mg COMPRIMIDOS RECUBIERTOS CON PELICULA EFG|25 mg|60|60 comprimidos|1|1|1
664549|71052|PRAMIPEXOL RATIOPHARM 0.7 mg COMPRIMIDOS EFG|0,7 mg|30|30 comprimidos|1|1|1
664550|71052|PRAMIPEXOL RATIOPHARM 0.7 mg COMPRIMIDOS EFG|0,7 mg|100|100 comprimidos|1|1|1
664555|09603006|SILDENAFILO RATIOPHARM 50 mg, COMPRIMIDOS RECUBIERTOS CON PELICULA EFG|50 mg|4|4 comprimidos|1|1|1
664556|09603010|SILDENAFILO RATIOPHARM 100 mg, COMPRIMIDOS RECUBIERTOS CON PELICULA EFG|100 mg|4|4 comprimidos|1|1|1
664557|52833|AMOXICILINA MUNDOGEN 500 mg CAPSULAS DURAS EFG|500 mg|12|12 cápsulas|1|0|1
664558|09596003|LAMIVUDINA TEVA PHARMA B.V. COMPRIMIDOS RECUBIERTOS EFG|150 mg|60|60 comprimidos|1|0|1
